,Time,Name,FIPS county code,State.Name
605,2000-01-01,Christian County,17021,Illinois
606,2000-01-01,Clark County,17023,Illinois
607,2000-01-01,Clay County,17025,Illinois
608,2000-01-01,Clinton County,17027,Illinois
609,2000-01-01,Coles County,17029,Illinois
610,2000-01-01,Cook County,17031,Illinois
611,2000-01-01,Crawford County,17033,Illinois
612,2000-01-01,Cumberland County,17035,Illinois
613,2000-01-01,DeKalb County,17037,Illinois
614,2000-01-01,De Witt County,17039,Illinois
615,2000-01-01,Douglas County,17041,Illinois
616,2000-01-01,DuPage County,17043,Illinois
617,2000-01-01,Edgar County,17045,Illinois
618,2000-01-01,Edwards County,17047,Illinois
619,2000-01-01,Effingham County,17049,Illinois
620,2000-01-01,Fayette County,17051,Illinois
621,2000-01-01,Ford County,17053,Illinois
622,2000-01-01,Franklin County,17055,Illinois
623,2000-01-01,Fulton County,17057,Illinois
624,2000-01-01,Gallatin County,17059,Illinois
625,2000-01-01,Greene County,17061,Illinois
626,2000-01-01,Grundy County,17063,Illinois
627,2000-01-01,Hamilton County,17065,Illinois
628,2000-01-01,Hancock County,17067,Illinois
629,2000-01-01,Hardin County,17069,Illinois
630,2000-01-01,Henderson County,17071,Illinois
631,2000-01-01,Henry County,17073,Illinois
632,2000-01-01,Iroquois County,17075,Illinois
633,2000-01-01,Jackson County,17077,Illinois
634,2000-01-01,Jasper County,17079,Illinois
635,2000-01-01,Jefferson County,17081,Illinois
636,2000-01-01,Jersey County,17083,Illinois
637,2000-01-01,Jo Daviess County,17085,Illinois
638,2000-01-01,Johnson County,17087,Illinois
639,2000-01-01,Kane County,17089,Illinois
640,2000-01-01,Kankakee County,17091,Illinois
641,2000-01-01,Kendall County,17093,Illinois
642,2000-01-01,Knox County,17095,Illinois
643,2000-01-01,Lake County,17097,Illinois
644,2000-01-01,LaSalle County,17099,Illinois
645,2000-01-01,Lawrence County,17101,Illinois
646,2000-01-01,Lee County,17103,Illinois
647,2000-01-01,Livingston County,17105,Illinois
648,2000-01-01,Logan County,17107,Illinois
649,2000-01-01,McDonough County,17109,Illinois
650,2000-01-01,McHenry County,17111,Illinois
651,2000-01-01,McLean County,17113,Illinois
652,2000-01-01,Macon County,17115,Illinois
653,2000-01-01,Macoupin County,17117,Illinois
654,2000-01-01,Madison County,17119,Illinois
655,2000-01-01,Marion County,17121,Illinois
656,2000-01-01,Marshall County,17123,Illinois
657,2000-01-01,Mason County,17125,Illinois
658,2000-01-01,Massac County,17127,Illinois
659,2000-01-01,Menard County,17129,Illinois
660,2000-01-01,Mercer County,17131,Illinois
661,2000-01-01,Monroe County,17133,Illinois
662,2000-01-01,Montgomery County,17135,Illinois
663,2000-01-01,Morgan County,17137,Illinois
664,2000-01-01,Moultrie County,17139,Illinois
665,2000-01-01,Ogle County,17141,Illinois
666,2000-01-01,Peoria County,17143,Illinois
667,2000-01-01,Perry County,17145,Illinois
668,2000-01-01,Piatt County,17147,Illinois
669,2000-01-01,Pike County,17149,Illinois
670,2000-01-01,Pope County,17151,Illinois
671,2000-01-01,Pulaski County,17153,Illinois
672,2000-01-01,Putnam County,17155,Illinois
673,2000-01-01,Randolph County,17157,Illinois
674,2000-01-01,Richland County,17159,Illinois
675,2000-01-01,Rock Island County,17161,Illinois
676,2000-01-01,St. Clair County,17163,Illinois
677,2000-01-01,Saline County,17165,Illinois
678,2000-01-01,Sangamon County,17167,Illinois
679,2000-01-01,Schuyler County,17169,Illinois
680,2000-01-01,Scott County,17171,Illinois
681,2000-01-01,Shelby County,17173,Illinois
682,2000-01-01,Stark County,17175,Illinois
683,2000-01-01,Stephenson County,17177,Illinois
684,2000-01-01,Tazewell County,17179,Illinois
685,2000-01-01,Union County,17181,Illinois
686,2000-01-01,Vermilion County,17183,Illinois
687,2000-01-01,Wabash County,17185,Illinois
688,2000-01-01,Warren County,17187,Illinois
689,2000-01-01,Washington County,17189,Illinois
690,2000-01-01,Wayne County,17191,Illinois
691,2000-01-01,White County,17193,Illinois
692,2000-01-01,Whiteside County,17195,Illinois
693,2000-01-01,Will County,17197,Illinois
694,2000-01-01,Williamson County,17199,Illinois
695,2000-01-01,Winnebago County,17201,Illinois
696,2000-01-01,Woodford County,17203,Illinois
697,2000-01-01,Adams County,18001,Indiana
698,2000-01-01,Allen County,18003,Indiana
699,2000-01-01,Bartholomew County,18005,Indiana
700,2000-01-01,Benton County,18007,Indiana
701,2000-01-01,Blackford County,18009,Indiana
702,2000-01-01,Boone County,18011,Indiana
703,2000-01-01,Brown County,18013,Indiana
704,2000-01-01,Carroll County,18015,Indiana
705,2000-01-01,Cass County,18017,Indiana
706,2000-01-01,Clark County,18019,Indiana
707,2000-01-01,Clay County,18021,Indiana
708,2000-01-01,Clinton County,18023,Indiana
709,2000-01-01,Crawford County,18025,Indiana
710,2000-01-01,Daviess County,18027,Indiana
711,2000-01-01,Dearborn County,18029,Indiana
712,2000-01-01,Decatur County,18031,Indiana
713,2000-01-01,DeKalb County,18033,Indiana
714,2000-01-01,Delaware County,18035,Indiana
715,2000-01-01,Dubois County,18037,Indiana
716,2000-01-01,Elkhart County,18039,Indiana
717,2000-01-01,Fayette County,18041,Indiana
718,2000-01-01,Floyd County,18043,Indiana
719,2000-01-01,Fountain County,18045,Indiana
720,2000-01-01,Franklin County,18047,Indiana
721,2000-01-01,Fulton County,18049,Indiana
722,2000-01-01,Gibson County,18051,Indiana
723,2000-01-01,Grant County,18053,Indiana
724,2000-01-01,Greene County,18055,Indiana
725,2000-01-01,Hamilton County,18057,Indiana
726,2000-01-01,Hancock County,18059,Indiana
727,2000-01-01,Harrison County,18061,Indiana
728,2000-01-01,Hendricks County,18063,Indiana
729,2000-01-01,Henry County,18065,Indiana
730,2000-01-01,Howard County,18067,Indiana
731,2000-01-01,Huntington County,18069,Indiana
732,2000-01-01,Jackson County,18071,Indiana
733,2000-01-01,Jasper County,18073,Indiana
734,2000-01-01,Jay County,18075,Indiana
735,2000-01-01,Jefferson County,18077,Indiana
736,2000-01-01,Jennings County,18079,Indiana
737,2000-01-01,Johnson County,18081,Indiana
738,2000-01-01,Knox County,18083,Indiana
739,2000-01-01,Kosciusko County,18085,Indiana
740,2000-01-01,LaGrange County,18087,Indiana
741,2000-01-01,Lake County,18089,Indiana
742,2000-01-01,LaPorte County,18091,Indiana
743,2000-01-01,Lawrence County,18093,Indiana
744,2000-01-01,Madison County,18095,Indiana
745,2000-01-01,Marion County,18097,Indiana
746,2000-01-01,Marshall County,18099,Indiana
747,2000-01-01,Martin County,18101,Indiana
748,2000-01-01,Miami County,18103,Indiana
749,2000-01-01,Monroe County,18105,Indiana
750,2000-01-01,Montgomery County,18107,Indiana
751,2000-01-01,Morgan County,18109,Indiana
752,2000-01-01,Newton County,18111,Indiana
753,2000-01-01,Noble County,18113,Indiana
754,2000-01-01,Ohio County,18115,Indiana
755,2000-01-01,Orange County,18117,Indiana
756,2000-01-01,Owen County,18119,Indiana
757,2000-01-01,Parke County,18121,Indiana
758,2000-01-01,Perry County,18123,Indiana
759,2000-01-01,Pike County,18125,Indiana
760,2000-01-01,Porter County,18127,Indiana
761,2000-01-01,Posey County,18129,Indiana
762,2000-01-01,Pulaski County,18131,Indiana
763,2000-01-01,Putnam County,18133,Indiana
764,2000-01-01,Randolph County,18135,Indiana
765,2000-01-01,Ripley County,18137,Indiana
766,2000-01-01,Rush County,18139,Indiana
767,2000-01-01,St. Joseph County,18141,Indiana
768,2000-01-01,Scott County,18143,Indiana
769,2000-01-01,Shelby County,18145,Indiana
770,2000-01-01,Spencer County,18147,Indiana
771,2000-01-01,Starke County,18149,Indiana
772,2000-01-01,Steuben County,18151,Indiana
773,2000-01-01,Sullivan County,18153,Indiana
774,2000-01-01,Switzerland County,18155,Indiana
775,2000-01-01,Tippecanoe County,18157,Indiana
776,2000-01-01,Tipton County,18159,Indiana
777,2000-01-01,Union County,18161,Indiana
778,2000-01-01,Vanderburgh County,18163,Indiana
779,2000-01-01,Vermillion County,18165,Indiana
780,2000-01-01,Vigo County,18167,Indiana
781,2000-01-01,Wabash County,18169,Indiana
782,2000-01-01,Warren County,18171,Indiana
783,2000-01-01,Warrick County,18173,Indiana
784,2000-01-01,Washington County,18175,Indiana
785,2000-01-01,Wayne County,18177,Indiana
786,2000-01-01,Wells County,18179,Indiana
787,2000-01-01,White County,18181,Indiana
788,2000-01-01,Whitley County,18183,Indiana
789,2000-01-01,Adair County,19001,Iowa
790,2000-01-01,Adams County,19003,Iowa
791,2000-01-01,Allamakee County,19005,Iowa
792,2000-01-01,Appanoose County,19007,Iowa
793,2000-01-01,Audubon County,19009,Iowa
794,2000-01-01,Benton County,19011,Iowa
795,2000-01-01,Black Hawk County,19013,Iowa
796,2000-01-01,Boone County,19015,Iowa
797,2000-01-01,Bremer County,19017,Iowa
798,2000-01-01,Buchanan County,19019,Iowa
799,2000-01-01,Buena Vista County,19021,Iowa
800,2000-01-01,Butler County,19023,Iowa
801,2000-01-01,Calhoun County,19025,Iowa
802,2000-01-01,Carroll County,19027,Iowa
803,2000-01-01,Cass County,19029,Iowa
804,2000-01-01,Cedar County,19031,Iowa
805,2000-01-01,Cerro Gordo County,19033,Iowa
806,2000-01-01,Cherokee County,19035,Iowa
807,2000-01-01,Chickasaw County,19037,Iowa
808,2000-01-01,Clarke County,19039,Iowa
809,2000-01-01,Clay County,19041,Iowa
810,2000-01-01,Clayton County,19043,Iowa
811,2000-01-01,Clinton County,19045,Iowa
812,2000-01-01,Crawford County,19047,Iowa
813,2000-01-01,Dallas County,19049,Iowa
814,2000-01-01,Davis County,19051,Iowa
815,2000-01-01,Decatur County,19053,Iowa
816,2000-01-01,Delaware County,19055,Iowa
817,2000-01-01,Des Moines County,19057,Iowa
818,2000-01-01,Dickinson County,19059,Iowa
819,2000-01-01,Dubuque County,19061,Iowa
820,2000-01-01,Emmet County,19063,Iowa
821,2000-01-01,Fayette County,19065,Iowa
822,2000-01-01,Floyd County,19067,Iowa
823,2000-01-01,Franklin County,19069,Iowa
824,2000-01-01,Fremont County,19071,Iowa
825,2000-01-01,Greene County,19073,Iowa
826,2000-01-01,Grundy County,19075,Iowa
827,2000-01-01,Guthrie County,19077,Iowa
828,2000-01-01,Hamilton County,19079,Iowa
829,2000-01-01,Hancock County,19081,Iowa
830,2000-01-01,Hardin County,19083,Iowa
831,2000-01-01,Harrison County,19085,Iowa
832,2000-01-01,Henry County,19087,Iowa
833,2000-01-01,Howard County,19089,Iowa
834,2000-01-01,Humboldt County,19091,Iowa
835,2000-01-01,Ida County,19093,Iowa
836,2000-01-01,Iowa County,19095,Iowa
837,2000-01-01,Jackson County,19097,Iowa
838,2000-01-01,Jasper County,19099,Iowa
839,2000-01-01,Jefferson County,19101,Iowa
840,2000-01-01,Johnson County,19103,Iowa
841,2000-01-01,Jones County,19105,Iowa
842,2000-01-01,Keokuk County,19107,Iowa
843,2000-01-01,Kossuth County,19109,Iowa
844,2000-01-01,Lee County,19111,Iowa
845,2000-01-01,Linn County,19113,Iowa
846,2000-01-01,Louisa County,19115,Iowa
847,2000-01-01,Lucas County,19117,Iowa
848,2000-01-01,Lyon County,19119,Iowa
849,2000-01-01,Madison County,19121,Iowa
850,2000-01-01,Mahaska County,19123,Iowa
851,2000-01-01,Marion County,19125,Iowa
852,2000-01-01,Marshall County,19127,Iowa
853,2000-01-01,Mills County,19129,Iowa
854,2000-01-01,Mitchell County,19131,Iowa
855,2000-01-01,Monona County,19133,Iowa
856,2000-01-01,Monroe County,19135,Iowa
857,2000-01-01,Montgomery County,19137,Iowa
858,2000-01-01,Muscatine County,19139,Iowa
859,2000-01-01,O'Brien County,19141,Iowa
860,2000-01-01,Osceola County,19143,Iowa
861,2000-01-01,Page County,19145,Iowa
862,2000-01-01,Palo Alto County,19147,Iowa
863,2000-01-01,Plymouth County,19149,Iowa
864,2000-01-01,Pocahontas County,19151,Iowa
865,2000-01-01,Polk County,19153,Iowa
866,2000-01-01,Pottawattamie County,19155,Iowa
867,2000-01-01,Poweshiek County,19157,Iowa
868,2000-01-01,Ringgold County,19159,Iowa
869,2000-01-01,Sac County,19161,Iowa
870,2000-01-01,Scott County,19163,Iowa
871,2000-01-01,Shelby County,19165,Iowa
872,2000-01-01,Sioux County,19167,Iowa
873,2000-01-01,Story County,19169,Iowa
874,2000-01-01,Tama County,19171,Iowa
875,2000-01-01,Taylor County,19173,Iowa
876,2000-01-01,Union County,19175,Iowa
877,2000-01-01,Van Buren County,19177,Iowa
878,2000-01-01,Wapello County,19179,Iowa
879,2000-01-01,Warren County,19181,Iowa
880,2000-01-01,Washington County,19183,Iowa
881,2000-01-01,Wayne County,19185,Iowa
882,2000-01-01,Webster County,19187,Iowa
883,2000-01-01,Winnebago County,19189,Iowa
884,2000-01-01,Winneshiek County,19191,Iowa
885,2000-01-01,Woodbury County,19193,Iowa
886,2000-01-01,Worth County,19195,Iowa
887,2000-01-01,Wright County,19197,Iowa
888,2000-01-01,Allen County,20001,Kansas
889,2000-01-01,Anderson County,20003,Kansas
890,2000-01-01,Atchison County,20005,Kansas
891,2000-01-01,Barber County,20007,Kansas
892,2000-01-01,Barton County,20009,Kansas
893,2000-01-01,Bourbon County,20011,Kansas
894,2000-01-01,Brown County,20013,Kansas
895,2000-01-01,Butler County,20015,Kansas
896,2000-01-01,Chase County,20017,Kansas
897,2000-01-01,Chautauqua County,20019,Kansas
898,2000-01-01,Cherokee County,20021,Kansas
899,2000-01-01,Cheyenne County,20023,Kansas
900,2000-01-01,Clark County,20025,Kansas
901,2000-01-01,Clay County,20027,Kansas
902,2000-01-01,Cloud County,20029,Kansas
903,2000-01-01,Coffey County,20031,Kansas
904,2000-01-01,Comanche County,20033,Kansas
905,2000-01-01,Cowley County,20035,Kansas
906,2000-01-01,Crawford County,20037,Kansas
907,2000-01-01,Decatur County,20039,Kansas
908,2000-01-01,Dickinson County,20041,Kansas
909,2000-01-01,Doniphan County,20043,Kansas
910,2000-01-01,Douglas County,20045,Kansas
911,2000-01-01,Edwards County,20047,Kansas
912,2000-01-01,Elk County,20049,Kansas
913,2000-01-01,Ellis County,20051,Kansas
914,2000-01-01,Ellsworth County,20053,Kansas
915,2000-01-01,Finney County,20055,Kansas
916,2000-01-01,Ford County,20057,Kansas
917,2000-01-01,Franklin County,20059,Kansas
918,2000-01-01,Geary County,20061,Kansas
919,2000-01-01,Gove County,20063,Kansas
920,2000-01-01,Graham County,20065,Kansas
921,2000-01-01,Grant County,20067,Kansas
922,2000-01-01,Gray County,20069,Kansas
923,2000-01-01,Greeley County,20071,Kansas
924,2000-01-01,Greenwood County,20073,Kansas
925,2000-01-01,Hamilton County,20075,Kansas
926,2000-01-01,Harper County,20077,Kansas
927,2000-01-01,Harvey County,20079,Kansas
928,2000-01-01,Haskell County,20081,Kansas
929,2000-01-01,Hodgeman County,20083,Kansas
930,2000-01-01,Jackson County,20085,Kansas
931,2000-01-01,Jefferson County,20087,Kansas
932,2000-01-01,Jewell County,20089,Kansas
933,2000-01-01,Johnson County,20091,Kansas
934,2000-01-01,Kearny County,20093,Kansas
935,2000-01-01,Kingman County,20095,Kansas
936,2000-01-01,Kiowa County,20097,Kansas
937,2000-01-01,Labette County,20099,Kansas
938,2000-01-01,Lane County,20101,Kansas
939,2000-01-01,Leavenworth County,20103,Kansas
940,2000-01-01,Lincoln County,20105,Kansas
941,2000-01-01,Linn County,20107,Kansas
942,2000-01-01,Logan County,20109,Kansas
943,2000-01-01,Lyon County,20111,Kansas
944,2000-01-01,McPherson County,20113,Kansas
945,2000-01-01,Marion County,20115,Kansas
946,2000-01-01,Marshall County,20117,Kansas
947,2000-01-01,Meade County,20119,Kansas
948,2000-01-01,Miami County,20121,Kansas
949,2000-01-01,Mitchell County,20123,Kansas
950,2000-01-01,Montgomery County,20125,Kansas
951,2000-01-01,Morris County,20127,Kansas
952,2000-01-01,Morton County,20129,Kansas
953,2000-01-01,Nemaha County,20131,Kansas
954,2000-01-01,Neosho County,20133,Kansas
955,2000-01-01,Ness County,20135,Kansas
956,2000-01-01,Norton County,20137,Kansas
957,2000-01-01,Osage County,20139,Kansas
958,2000-01-01,Osborne County,20141,Kansas
959,2000-01-01,Ottawa County,20143,Kansas
960,2000-01-01,Pawnee County,20145,Kansas
961,2000-01-01,Phillips County,20147,Kansas
962,2000-01-01,Pottawatomie County,20149,Kansas
963,2000-01-01,Pratt County,20151,Kansas
964,2000-01-01,Rawlins County,20153,Kansas
965,2000-01-01,Reno County,20155,Kansas
966,2000-01-01,Republic County,20157,Kansas
967,2000-01-01,Rice County,20159,Kansas
968,2000-01-01,Riley County,20161,Kansas
969,2000-01-01,Rooks County,20163,Kansas
970,2000-01-01,Rush County,20165,Kansas
971,2000-01-01,Russell County,20167,Kansas
972,2000-01-01,Saline County,20169,Kansas
973,2000-01-01,Scott County,20171,Kansas
974,2000-01-01,Sedgwick County,20173,Kansas
975,2000-01-01,Seward County,20175,Kansas
976,2000-01-01,Shawnee County,20177,Kansas
977,2000-01-01,Sheridan County,20179,Kansas
978,2000-01-01,Sherman County,20181,Kansas
979,2000-01-01,Smith County,20183,Kansas
980,2000-01-01,Stafford County,20185,Kansas
981,2000-01-01,Stanton County,20187,Kansas
982,2000-01-01,Stevens County,20189,Kansas
983,2000-01-01,Sumner County,20191,Kansas
984,2000-01-01,Thomas County,20193,Kansas
985,2000-01-01,Trego County,20195,Kansas
986,2000-01-01,Wabaunsee County,20197,Kansas
987,2000-01-01,Wallace County,20199,Kansas
988,2000-01-01,Washington County,20201,Kansas
989,2000-01-01,Wichita County,20203,Kansas
990,2000-01-01,Wilson County,20205,Kansas
991,2000-01-01,Woodson County,20207,Kansas
992,2000-01-01,Wyandotte County,20209,Kansas
993,2000-01-01,Adair County,21001,Kentucky
994,2000-01-01,Allen County,21003,Kentucky
995,2000-01-01,Anderson County,21005,Kentucky
996,2000-01-01,Ballard County,21007,Kentucky
997,2000-01-01,Barren County,21009,Kentucky
998,2000-01-01,Bath County,21011,Kentucky
999,2000-01-01,Bell County,21013,Kentucky
1000,2000-01-01,Boone County,21015,Kentucky
1001,2000-01-01,Bourbon County,21017,Kentucky
1002,2000-01-01,Boyd County,21019,Kentucky
1003,2000-01-01,Boyle County,21021,Kentucky
1004,2000-01-01,Bracken County,21023,Kentucky
1005,2000-01-01,Breathitt County,21025,Kentucky
1006,2000-01-01,Breckinridge County,21027,Kentucky
1007,2000-01-01,Bullitt County,21029,Kentucky
1008,2000-01-01,Butler County,21031,Kentucky
1009,2000-01-01,Caldwell County,21033,Kentucky
1010,2000-01-01,Calloway County,21035,Kentucky
1011,2000-01-01,Campbell County,21037,Kentucky
1012,2000-01-01,Carlisle County,21039,Kentucky
1013,2000-01-01,Carroll County,21041,Kentucky
1014,2000-01-01,Carter County,21043,Kentucky
1015,2000-01-01,Casey County,21045,Kentucky
1016,2000-01-01,Christian County,21047,Kentucky
1017,2000-01-01,Clark County,21049,Kentucky
1018,2000-01-01,Clay County,21051,Kentucky
1019,2000-01-01,Clinton County,21053,Kentucky
1020,2000-01-01,Crittenden County,21055,Kentucky
1021,2000-01-01,Cumberland County,21057,Kentucky
1022,2000-01-01,Daviess County,21059,Kentucky
1023,2000-01-01,Edmonson County,21061,Kentucky
1024,2000-01-01,Elliott County,21063,Kentucky
1025,2000-01-01,Estill County,21065,Kentucky
1026,2000-01-01,Fayette County,21067,Kentucky
1027,2000-01-01,Fleming County,21069,Kentucky
1028,2000-01-01,Floyd County,21071,Kentucky
1029,2000-01-01,Franklin County,21073,Kentucky
1030,2000-01-01,Fulton County,21075,Kentucky
1031,2000-01-01,Gallatin County,21077,Kentucky
1032,2000-01-01,Garrard County,21079,Kentucky
1033,2000-01-01,Grant County,21081,Kentucky
1034,2000-01-01,Graves County,21083,Kentucky
1035,2000-01-01,Grayson County,21085,Kentucky
1036,2000-01-01,Green County,21087,Kentucky
1037,2000-01-01,Greenup County,21089,Kentucky
1038,2000-01-01,Hancock County,21091,Kentucky
1039,2000-01-01,Hardin County,21093,Kentucky
1040,2000-01-01,Harlan County,21095,Kentucky
1041,2000-01-01,Harrison County,21097,Kentucky
1042,2000-01-01,Hart County,21099,Kentucky
1043,2000-01-01,Henderson County,21101,Kentucky
1044,2000-01-01,Henry County,21103,Kentucky
1045,2000-01-01,Hickman County,21105,Kentucky
1046,2000-01-01,Hopkins County,21107,Kentucky
1047,2000-01-01,Jackson County,21109,Kentucky
1048,2000-01-01,Jefferson County,21111,Kentucky
1049,2000-01-01,Jessamine County,21113,Kentucky
1050,2000-01-01,Johnson County,21115,Kentucky
1051,2000-01-01,Kenton County,21117,Kentucky
1052,2000-01-01,Knott County,21119,Kentucky
1053,2000-01-01,Knox County,21121,Kentucky
1054,2000-01-01,Larue County,21123,Kentucky
1055,2000-01-01,Laurel County,21125,Kentucky
1056,2000-01-01,Lawrence County,21127,Kentucky
1057,2000-01-01,Lee County,21129,Kentucky
1058,2000-01-01,Leslie County,21131,Kentucky
1059,2000-01-01,Letcher County,21133,Kentucky
1060,2000-01-01,Lewis County,21135,Kentucky
1061,2000-01-01,Lincoln County,21137,Kentucky
1062,2000-01-01,Livingston County,21139,Kentucky
1063,2000-01-01,Logan County,21141,Kentucky
1064,2000-01-01,Lyon County,21143,Kentucky
1065,2000-01-01,McCracken County,21145,Kentucky
1066,2000-01-01,McCreary County,21147,Kentucky
1067,2000-01-01,McLean County,21149,Kentucky
1068,2000-01-01,Madison County,21151,Kentucky
1069,2000-01-01,Magoffin County,21153,Kentucky
1070,2000-01-01,Marion County,21155,Kentucky
1071,2000-01-01,Marshall County,21157,Kentucky
1072,2000-01-01,Martin County,21159,Kentucky
1073,2000-01-01,Mason County,21161,Kentucky
1074,2000-01-01,Meade County,21163,Kentucky
1075,2000-01-01,Menifee County,21165,Kentucky
1076,2000-01-01,Mercer County,21167,Kentucky
1077,2000-01-01,Metcalfe County,21169,Kentucky
1078,2000-01-01,Monroe County,21171,Kentucky
1079,2000-01-01,Montgomery County,21173,Kentucky
1080,2000-01-01,Morgan County,21175,Kentucky
1081,2000-01-01,Muhlenberg County,21177,Kentucky
1082,2000-01-01,Nelson County,21179,Kentucky
1083,2000-01-01,Nicholas County,21181,Kentucky
1084,2000-01-01,Ohio County,21183,Kentucky
1085,2000-01-01,Oldham County,21185,Kentucky
1086,2000-01-01,Owen County,21187,Kentucky
1087,2000-01-01,Owsley County,21189,Kentucky
1088,2000-01-01,Pendleton County,21191,Kentucky
1089,2000-01-01,Perry County,21193,Kentucky
1090,2000-01-01,Pike County,21195,Kentucky
1091,2000-01-01,Powell County,21197,Kentucky
1092,2000-01-01,Pulaski County,21199,Kentucky
1093,2000-01-01,Robertson County,21201,Kentucky
1094,2000-01-01,Rockcastle County,21203,Kentucky
1095,2000-01-01,Rowan County,21205,Kentucky
1096,2000-01-01,Russell County,21207,Kentucky
1097,2000-01-01,Scott County,21209,Kentucky
1098,2000-01-01,Shelby County,21211,Kentucky
1099,2000-01-01,Simpson County,21213,Kentucky
1100,2000-01-01,Spencer County,21215,Kentucky
1101,2000-01-01,Taylor County,21217,Kentucky
1102,2000-01-01,Todd County,21219,Kentucky
1103,2000-01-01,Trigg County,21221,Kentucky
1104,2000-01-01,Trimble County,21223,Kentucky
1105,2000-01-01,Union County,21225,Kentucky
1106,2000-01-01,Warren County,21227,Kentucky
1107,2000-01-01,Washington County,21229,Kentucky
1108,2000-01-01,Wayne County,21231,Kentucky
1109,2000-01-01,Webster County,21233,Kentucky
1110,2000-01-01,Whitley County,21235,Kentucky
1111,2000-01-01,Wolfe County,21237,Kentucky
1112,2000-01-01,Woodford County,21239,Kentucky
1113,2000-01-01,Acadia Parish,22001,Louisiana
1114,2000-01-01,Allen Parish,22003,Louisiana
1115,2000-01-01,Ascension Parish,22005,Louisiana
1116,2000-01-01,Assumption Parish,22007,Louisiana
1117,2000-01-01,Avoyelles Parish,22009,Louisiana
1118,2000-01-01,Beauregard Parish,22011,Louisiana
1119,2000-01-01,Bienville Parish,22013,Louisiana
1120,2000-01-01,Bossier Parish,22015,Louisiana
1121,2000-01-01,Caddo Parish,22017,Louisiana
1122,2000-01-01,Calcasieu Parish,22019,Louisiana
1123,2000-01-01,Caldwell Parish,22021,Louisiana
1124,2000-01-01,Cameron Parish,22023,Louisiana
1125,2000-01-01,Catahoula Parish,22025,Louisiana
1126,2000-01-01,Claiborne Parish,22027,Louisiana
1127,2000-01-01,Concordia Parish,22029,Louisiana
1128,2000-01-01,De Soto Parish,22031,Louisiana
1129,2000-01-01,East Baton Rouge Parish,22033,Louisiana
1130,2000-01-01,East Carroll Parish,22035,Louisiana
1131,2000-01-01,East Feliciana Parish,22037,Louisiana
1132,2000-01-01,Evangeline Parish,22039,Louisiana
1133,2000-01-01,Franklin Parish,22041,Louisiana
1134,2000-01-01,Grant Parish,22043,Louisiana
1135,2000-01-01,Iberia Parish,22045,Louisiana
1136,2000-01-01,Iberville Parish,22047,Louisiana
1137,2000-01-01,Jackson Parish,22049,Louisiana
1138,2000-01-01,Jefferson Parish,22051,Louisiana
1139,2000-01-01,Jefferson Davis Parish,22053,Louisiana
1140,2000-01-01,Lafayette Parish,22055,Louisiana
1141,2000-01-01,Lafourche Parish,22057,Louisiana
1142,2000-01-01,La Salle Parish,22059,Louisiana
1143,2000-01-01,Lincoln Parish,22061,Louisiana
1144,2000-01-01,Livingston Parish,22063,Louisiana
1145,2000-01-01,Madison Parish,22065,Louisiana
1146,2000-01-01,Morehouse Parish,22067,Louisiana
1147,2000-01-01,Natchitoches Parish,22069,Louisiana
1148,2000-01-01,Orleans Parish,22071,Louisiana
1149,2000-01-01,Ouachita Parish,22073,Louisiana
1150,2000-01-01,Plaquemines Parish,22075,Louisiana
1151,2000-01-01,Pointe Coupee Parish,22077,Louisiana
1152,2000-01-01,Rapides Parish,22079,Louisiana
1153,2000-01-01,Red River Parish,22081,Louisiana
1154,2000-01-01,Richland Parish,22083,Louisiana
1155,2000-01-01,Sabine Parish,22085,Louisiana
1156,2000-01-01,St. Bernard Parish,22087,Louisiana
1157,2000-01-01,St. Charles Parish,22089,Louisiana
1158,2000-01-01,St. Helena Parish,22091,Louisiana
1159,2000-01-01,St. James Parish,22093,Louisiana
1160,2000-01-01,St. John the Baptist Parish,22095,Louisiana
1161,2000-01-01,St. Landry Parish,22097,Louisiana
1162,2000-01-01,St. Martin Parish,22099,Louisiana
1163,2000-01-01,St. Mary Parish,22101,Louisiana
1164,2000-01-01,St. Tammany Parish,22103,Louisiana
1165,2000-01-01,Tangipahoa Parish,22105,Louisiana
1166,2000-01-01,Tensas Parish,22107,Louisiana
1167,2000-01-01,Terrebonne Parish,22109,Louisiana
1168,2000-01-01,Union Parish,22111,Louisiana
1169,2000-01-01,Vermilion Parish,22113,Louisiana
1170,2000-01-01,Vernon Parish,22115,Louisiana
1171,2000-01-01,Washington Parish,22117,Louisiana
1172,2000-01-01,Webster Parish,22119,Louisiana
1173,2000-01-01,West Baton Rouge Parish,22121,Louisiana
1174,2000-01-01,West Carroll Parish,22123,Louisiana
1175,2000-01-01,West Feliciana Parish,22125,Louisiana
1176,2000-01-01,Winn Parish,22127,Louisiana
1177,2000-01-01,Androscoggin County,23001,Maine
1178,2000-01-01,Aroostook County,23003,Maine
1179,2000-01-01,Cumberland County,23005,Maine
1180,2000-01-01,Franklin County,23007,Maine
1181,2000-01-01,Hancock County,23009,Maine
1182,2000-01-01,Kennebec County,23011,Maine
1183,2000-01-01,Knox County,23013,Maine
1184,2000-01-01,Lincoln County,23015,Maine
1185,2000-01-01,Oxford County,23017,Maine
1186,2000-01-01,Penobscot County,23019,Maine
1187,2000-01-01,Piscataquis County,23021,Maine
1188,2000-01-01,Sagadahoc County,23023,Maine
1189,2000-01-01,Somerset County,23025,Maine
