,Time,Name,State.Name
1510,2000-01-01,Kings County,4544
1511,2000-01-01,Kingsbury County,4582
1512,2000-01-01,Kinney County,4584
1513,2000-01-01,Kiowa County,4576
1514,2000-01-01,Kiowa County,4545
1515,2000-01-01,Kiowa County,4556
1516,2000-01-01,Kit Carson County,4545
1517,2000-01-01,Kitsap County,4588
1518,2000-01-01,Kittitas County,4588
1519,2000-01-01,Kittson County,4563
1520,2000-01-01,Klamath County,4577
1521,2000-01-01,Kleberg County,4584
1522,2000-01-01,Klickitat County,4588
1523,2000-01-01,Knott County,4557
1524,2000-01-01,Knox County,4575
1525,2000-01-01,Knox County,4569
1526,2000-01-01,Knox County,4583
1527,2000-01-01,Knox County,4584
1528,2000-01-01,Knox County,4555
1529,2000-01-01,Knox County,4554
1530,2000-01-01,Knox County,4561
1531,2000-01-01,Knox County,4564
1532,2000-01-01,Knox County,4557
1533,2000-01-01,Kodiak Island Borough,4540
1534,2000-01-01,Koochiching County,4563
1535,2000-01-01,Kootenai County,4553
1536,2000-01-01,Kosciusko County,4555
1537,2000-01-01,Kossuth County,4552
1538,2000-01-01,La Crosse County,4589
1539,2000-01-01,La Paz County,4543
1540,2000-01-01,La Plata County,4545
1541,2000-01-01,La Salle County,4584
1542,2000-01-01,La Salle Parish,4558
1543,2000-01-01,LaGrange County,4555
1544,2000-01-01,LaMoure County,4568
1545,2000-01-01,LaPorte County,4555
1546,2000-01-01,LaSalle County,4554
1547,2000-01-01,Labette County,4556
1548,2000-01-01,Lac qui Parle County,4563
1549,2000-01-01,Lackawanna County,4578
1550,2000-01-01,Laclede County,4564
1551,2000-01-01,Lafayette County,4589
1552,2000-01-01,Lafayette County,4542
1553,2000-01-01,Lafayette County,4549
1554,2000-01-01,Lafayette County,4564
1555,2000-01-01,Lafayette County,4565
1556,2000-01-01,Lafayette Parish,4558
1557,2000-01-01,Lafourche Parish,4558
1558,2000-01-01,Lake County,4575
1559,2000-01-01,Lake County,4577
1560,2000-01-01,Lake County,4566
1561,2000-01-01,Lake County,4583
1562,2000-01-01,Lake County,4582
1563,2000-01-01,Lake County,4555
1564,2000-01-01,Lake County,4554
1565,2000-01-01,Lake County,4549
1566,2000-01-01,Lake County,4544
1567,2000-01-01,Lake County,4545
1568,2000-01-01,Lake County,4563
1569,2000-01-01,Lake County,4562
1570,2000-01-01,Lake and Peninsula Borough,4540
1571,2000-01-01,Lake of the Woods County,4563
1572,2000-01-01,Lamar County,4584
1573,2000-01-01,Lamar County,4550
1574,2000-01-01,Lamar County,4541
1575,2000-01-01,Lamar County,4565
1576,2000-01-01,Lamb County,4584
1577,2000-01-01,Lamoille County,4587
1578,2000-01-01,Lampasas County,4584
1579,2000-01-01,Lancaster County,4578
1580,2000-01-01,Lancaster County,4581
1581,2000-01-01,Lancaster County,4569
1582,2000-01-01,Lancaster County,4586
1583,2000-01-01,Lander County,4573
1584,2000-01-01,Lane County,4577
1585,2000-01-01,Lane County,4556
1586,2000-01-01,Langlade County,4589
1587,2000-01-01,Lanier County,4550
1588,2000-01-01,Lapeer County,4562
1589,2000-01-01,Laramie County,4591
1590,2000-01-01,Larimer County,4545
1591,2000-01-01,Larue County,4557
1592,2000-01-01,Las Animas County,4545
1593,2000-01-01,Lassen County,4544
1594,2000-01-01,Latah County,4553
1595,2000-01-01,Latimer County,4576
1596,2000-01-01,Lauderdale County,4583
1597,2000-01-01,Lauderdale County,4541
1598,2000-01-01,Lauderdale County,4565
1599,2000-01-01,Laurel County,4557
1600,2000-01-01,Laurens County,4581
1601,2000-01-01,Laurens County,4550
1602,2000-01-01,Lavaca County,4584
1603,2000-01-01,Lawrence County,4575
1604,2000-01-01,Lawrence County,4578
1605,2000-01-01,Lawrence County,4583
1606,2000-01-01,Lawrence County,4582
1607,2000-01-01,Lawrence County,4555
1608,2000-01-01,Lawrence County,4554
1609,2000-01-01,Lawrence County,4542
1610,2000-01-01,Lawrence County,4541
1611,2000-01-01,Lawrence County,4564
1612,2000-01-01,Lawrence County,4565
1613,2000-01-01,Lawrence County,4557
1614,2000-01-01,Le Flore County,4576
1615,2000-01-01,Le Sueur County,4563
1616,2000-01-01,Lea County,4572
1617,2000-01-01,Leake County,4565
1618,2000-01-01,Leavenworth County,4556
1619,2000-01-01,Lebanon County,4578
1620,2000-01-01,Lee County,4581
1621,2000-01-01,Lee County,4567
1622,2000-01-01,Lee County,4586
1623,2000-01-01,Lee County,4584
1624,2000-01-01,Lee County,4550
1625,2000-01-01,Lee County,4554
1626,2000-01-01,Lee County,4542
1627,2000-01-01,Lee County,4541
1628,2000-01-01,Lee County,4549
1629,2000-01-01,Lee County,4565
1630,2000-01-01,Lee County,4552
1631,2000-01-01,Lee County,4557
1632,2000-01-01,Leelanau County,4562
1633,2000-01-01,Leflore County,4565
1634,2000-01-01,Lehigh County,4578
1635,2000-01-01,Lemhi County,4553
1636,2000-01-01,Lenawee County,4562
1637,2000-01-01,Lenoir County,4567
1638,2000-01-01,Leon County,4584
1639,2000-01-01,Leon County,4549
1640,2000-01-01,Leslie County,4557
1641,2000-01-01,Letcher County,4557
1642,2000-01-01,Levy County,4549
1643,2000-01-01,Lewis County,4574
1644,2000-01-01,Lewis County,4588
1645,2000-01-01,Lewis County,4590
1646,2000-01-01,Lewis County,4583
1647,2000-01-01,Lewis County,4553
1648,2000-01-01,Lewis County,4564
1649,2000-01-01,Lewis County,4557
1650,2000-01-01,Lewis and Clark County,4566
1651,2000-01-01,Lexington County,4581
1652,2000-01-01,Lexington city,4586
1653,2000-01-01,Liberty County,4566
1654,2000-01-01,Liberty County,4584
1655,2000-01-01,Liberty County,4550
1656,2000-01-01,Liberty County,4549
1657,2000-01-01,Licking County,4575
1658,2000-01-01,Limestone County,4584
1659,2000-01-01,Limestone County,4541
1660,2000-01-01,Lincoln County,4576
1661,2000-01-01,Lincoln County,4577
1662,2000-01-01,Lincoln County,4569
1663,2000-01-01,Lincoln County,4573
1664,2000-01-01,Lincoln County,4566
1665,2000-01-01,Lincoln County,4567
1666,2000-01-01,Lincoln County,4572
1667,2000-01-01,Lincoln County,4589
1668,2000-01-01,Lincoln County,4591
1669,2000-01-01,Lincoln County,4588
1670,2000-01-01,Lincoln County,4590
1671,2000-01-01,Lincoln County,4583
1672,2000-01-01,Lincoln County,4582
1673,2000-01-01,Lincoln County,4553
1674,2000-01-01,Lincoln County,4550
1675,2000-01-01,Lincoln County,4542
1676,2000-01-01,Lincoln County,4545
1677,2000-01-01,Lincoln County,4563
1678,2000-01-01,Lincoln County,4561
1679,2000-01-01,Lincoln County,4564
1680,2000-01-01,Lincoln County,4565
1681,2000-01-01,Lincoln County,4556
1682,2000-01-01,Lincoln County,4557
1683,2000-01-01,Lincoln Parish,4558
1684,2000-01-01,Linn County,4577
1685,2000-01-01,Linn County,4564
1686,2000-01-01,Linn County,4556
1687,2000-01-01,Linn County,4552
1688,2000-01-01,Lipscomb County,4584
1689,2000-01-01,Litchfield County,4546
1690,2000-01-01,Little River County,4542
1691,2000-01-01,Live Oak County,4584
1692,2000-01-01,Livingston County,4574
1693,2000-01-01,Livingston County,4554
1694,2000-01-01,Livingston County,4562
1695,2000-01-01,Livingston County,4564
1696,2000-01-01,Livingston County,4557
1697,2000-01-01,Livingston Parish,4558
1698,2000-01-01,Llano County,4584
1699,2000-01-01,Logan County,4575
1700,2000-01-01,Logan County,4568
1701,2000-01-01,Logan County,4576
1702,2000-01-01,Logan County,4569
1703,2000-01-01,Logan County,4590
1704,2000-01-01,Logan County,4554
1705,2000-01-01,Logan County,4542
1706,2000-01-01,Logan County,4545
1707,2000-01-01,Logan County,4556
1708,2000-01-01,Logan County,4557
1709,2000-01-01,Long County,4550
1710,2000-01-01,Lonoke County,4542
1711,2000-01-01,Lorain County,4575
1712,2000-01-01,Los Alamos County,4572
1713,2000-01-01,Los Angeles County,4544
1714,2000-01-01,Loudon County,4583
1715,2000-01-01,Loudoun County,4586
1716,2000-01-01,Louisa County,4586
1717,2000-01-01,Louisa County,4552
1718,2000-01-01,Loup County,4569
1719,2000-01-01,Love County,4576
1720,2000-01-01,Loving County,4584
1721,2000-01-01,Lowndes County,4550
1722,2000-01-01,Lowndes County,4541
1723,2000-01-01,Lowndes County,4565
1724,2000-01-01,Lubbock County,4584
1725,2000-01-01,Lucas County,4575
1726,2000-01-01,Lucas County,4552
1727,2000-01-01,Luce County,4562
1728,2000-01-01,Lumpkin County,4550
1729,2000-01-01,Luna County,4572
1730,2000-01-01,Lunenburg County,4586
1731,2000-01-01,Luzerne County,4578
1732,2000-01-01,Lycoming County,4578
1733,2000-01-01,Lyman County,4582
1734,2000-01-01,Lynchburg city,4586
1735,2000-01-01,Lynn County,4584
1736,2000-01-01,Lyon County,4573
1737,2000-01-01,Lyon County,4563
1738,2000-01-01,Lyon County,4556
1739,2000-01-01,Lyon County,4552
1740,2000-01-01,Lyon County,4557
1741,2000-01-01,Mackinac County,4562
1742,2000-01-01,Macomb County,4562
1743,2000-01-01,Macon County,4567
1744,2000-01-01,Macon County,4583
1745,2000-01-01,Macon County,4550
1746,2000-01-01,Macon County,4554
1747,2000-01-01,Macon County,4541
1748,2000-01-01,Macon County,4564
1749,2000-01-01,Macoupin County,4554
1750,2000-01-01,Madera County,4544
1751,2000-01-01,Madison County,4575
1752,2000-01-01,Madison County,4569
1753,2000-01-01,Madison County,4566
1754,2000-01-01,Madison County,4567
1755,2000-01-01,Madison County,4574
1756,2000-01-01,Madison County,4586
1757,2000-01-01,Madison County,4583
1758,2000-01-01,Madison County,4584
1759,2000-01-01,Madison County,4553
1760,2000-01-01,Madison County,4550
1761,2000-01-01,Madison County,4555
1762,2000-01-01,Madison County,4554
1763,2000-01-01,Madison County,4542
1764,2000-01-01,Madison County,4541
1765,2000-01-01,Madison County,4549
1766,2000-01-01,Madison County,4564
1767,2000-01-01,Madison County,4565
1768,2000-01-01,Madison County,4552
1769,2000-01-01,Madison County,4557
1770,2000-01-01,Madison Parish,4558
1771,2000-01-01,Magoffin County,4557
1772,2000-01-01,Mahaska County,4552
1773,2000-01-01,Mahnomen County,4563
1774,2000-01-01,Mahoning County,4575
1775,2000-01-01,Major County,4576
1776,2000-01-01,Malheur County,4577
1777,2000-01-01,Manassas Park city,4586
1778,2000-01-01,Manassas city,4586
1779,2000-01-01,Manatee County,4549
1780,2000-01-01,Manistee County,4562
1781,2000-01-01,Manitowoc County,4589
1782,2000-01-01,Marathon County,4589
1783,2000-01-01,Marengo County,4541
1784,2000-01-01,Maricopa County,4543
1785,2000-01-01,Maries County,4564
1786,2000-01-01,Marin County,4544
1787,2000-01-01,Marinette County,4589
1788,2000-01-01,Marion County,4575
1789,2000-01-01,Marion County,4581
1790,2000-01-01,Marion County,4577
1791,2000-01-01,Marion County,4590
1792,2000-01-01,Marion County,4583
1793,2000-01-01,Marion County,4584
1794,2000-01-01,Marion County,4550
1795,2000-01-01,Marion County,4555
1796,2000-01-01,Marion County,4554
1797,2000-01-01,Marion County,4542
1798,2000-01-01,Marion County,4541
1799,2000-01-01,Marion County,4549
1800,2000-01-01,Marion County,4564
1801,2000-01-01,Marion County,4565
1802,2000-01-01,Marion County,4556
1803,2000-01-01,Marion County,4552
1804,2000-01-01,Marion County,4557
1805,2000-01-01,Mariposa County,4544
1806,2000-01-01,Marlboro County,4581
1807,2000-01-01,Marquette County,4589
1808,2000-01-01,Marquette County,4562
1809,2000-01-01,Marshall County,4576
1810,2000-01-01,Marshall County,4590
1811,2000-01-01,Marshall County,4583
1812,2000-01-01,Marshall County,4582
1813,2000-01-01,Marshall County,4555
1814,2000-01-01,Marshall County,4554
1815,2000-01-01,Marshall County,4541
1816,2000-01-01,Marshall County,4563
1817,2000-01-01,Marshall County,4565
1818,2000-01-01,Marshall County,4556
1819,2000-01-01,Marshall County,4552
1820,2000-01-01,Marshall County,4557
1821,2000-01-01,Martin County,4567
1822,2000-01-01,Martin County,4584
1823,2000-01-01,Martin County,4555
1824,2000-01-01,Martin County,4549
1825,2000-01-01,Martin County,4563
1826,2000-01-01,Martin County,4557
1827,2000-01-01,Martinsville city,4586
1828,2000-01-01,Mason County,4588
1829,2000-01-01,Mason County,4590
1830,2000-01-01,Mason County,4584
1831,2000-01-01,Mason County,4554
1832,2000-01-01,Mason County,4562
1833,2000-01-01,Mason County,4557
1834,2000-01-01,Massac County,4554
1835,2000-01-01,Matagorda County,4584
1836,2000-01-01,Matanuska-Susitna Borough,4540
1837,2000-01-01,Mathews County,4586
1838,2000-01-01,Maui County,4551
1839,2000-01-01,Maury County,4583
1840,2000-01-01,Maverick County,4584
1841,2000-01-01,Mayes County,4576
1842,2000-01-01,McClain County,4576
1843,2000-01-01,McCone County,4566
1844,2000-01-01,McCook County,4582
1845,2000-01-01,McCormick County,4581
1846,2000-01-01,McCracken County,4557
1847,2000-01-01,McCreary County,4557
1848,2000-01-01,McCulloch County,4584
1849,2000-01-01,McCurtain County,4576
1850,2000-01-01,McDonald County,4564
1851,2000-01-01,McDonough County,4554
1852,2000-01-01,McDowell County,4567
1853,2000-01-01,McDowell County,4590
1854,2000-01-01,McDuffie County,4550
1855,2000-01-01,McHenry County,4568
1856,2000-01-01,McHenry County,4554
1857,2000-01-01,McIntosh County,4568
1858,2000-01-01,McIntosh County,4576
1859,2000-01-01,McIntosh County,4550
1860,2000-01-01,McKean County,4578
1861,2000-01-01,McKenzie County,4568
1862,2000-01-01,McKinley County,4572
1863,2000-01-01,McLean County,4568
1864,2000-01-01,McLean County,4554
1865,2000-01-01,McLean County,4557
1866,2000-01-01,McLennan County,4584
1867,2000-01-01,McLeod County,4563
1868,2000-01-01,McMinn County,4583
1869,2000-01-01,McMullen County,4584
1870,2000-01-01,McNairy County,4583
1871,2000-01-01,McPherson County,4569
1872,2000-01-01,McPherson County,4582
1873,2000-01-01,McPherson County,4556
1874,2000-01-01,Meade County,4582
1875,2000-01-01,Meade County,4556
1876,2000-01-01,Meade County,4557
1877,2000-01-01,Meagher County,4566
1878,2000-01-01,Mecklenburg County,4567
1879,2000-01-01,Mecklenburg County,4586
1880,2000-01-01,Mecosta County,4562
1881,2000-01-01,Medina County,4575
1882,2000-01-01,Medina County,4584
1883,2000-01-01,Meeker County,4563
1884,2000-01-01,Meigs County,4575
1885,2000-01-01,Meigs County,4583
1886,2000-01-01,Mellette County,4582
1887,2000-01-01,Menard County,4584
1888,2000-01-01,Menard County,4554
1889,2000-01-01,Mendocino County,4544
1890,2000-01-01,Menifee County,4557
1891,2000-01-01,Menominee County,4589
1892,2000-01-01,Menominee County,4562
1893,2000-01-01,Merced County,4544
1894,2000-01-01,Mercer County,4575
1895,2000-01-01,Mercer County,4568
1896,2000-01-01,Mercer County,4578
1897,2000-01-01,Mercer County,4571
1898,2000-01-01,Mercer County,4590
1899,2000-01-01,Mercer County,4554
1900,2000-01-01,Mercer County,4564
1901,2000-01-01,Mercer County,4557
1902,2000-01-01,Meriwether County,4550
1903,2000-01-01,Merrick County,4569
1904,2000-01-01,Merrimack County,4570
1905,2000-01-01,Mesa County,4545
1906,2000-01-01,Metcalfe County,4557
1907,2000-01-01,Miami County,4575
1908,2000-01-01,Miami County,4555
1909,2000-01-01,Miami County,4556
1910,2000-01-01,Miami-Dade County,4549
1911,2000-01-01,Middlesex County,4571
1912,2000-01-01,Middlesex County,4586
1913,2000-01-01,Middlesex County,4546
1914,2000-01-01,Middlesex County,4559
1915,2000-01-01,Midland County,4584
1916,2000-01-01,Midland County,4562
1917,2000-01-01,Mifflin County,4578
1918,2000-01-01,Milam County,4584
1919,2000-01-01,Millard County,4585
1920,2000-01-01,Mille Lacs County,4563
1921,2000-01-01,Miller County,4550
1922,2000-01-01,Miller County,4542
1923,2000-01-01,Miller County,4564
1924,2000-01-01,Mills County,4584
1925,2000-01-01,Mills County,4552
1926,2000-01-01,Milwaukee County,4589
1927,2000-01-01,Miner County,4582
1928,2000-01-01,Mineral County,4573
1929,2000-01-01,Mineral County,4566
1930,2000-01-01,Mineral County,4590
1931,2000-01-01,Mineral County,4545
1932,2000-01-01,Mingo County,4590
1933,2000-01-01,Minidoka County,4553
1934,2000-01-01,Minnehaha County,4582
1935,2000-01-01,Missaukee County,4562
1936,2000-01-01,Mississippi County,4542
1937,2000-01-01,Mississippi County,4564
1938,2000-01-01,Missoula County,4566
1939,2000-01-01,Mitchell County,4567
1940,2000-01-01,Mitchell County,4584
1941,2000-01-01,Mitchell County,4550
1942,2000-01-01,Mitchell County,4556
1943,2000-01-01,Mitchell County,4552
1944,2000-01-01,Mobile County,4541
1945,2000-01-01,Modoc County,4544
1946,2000-01-01,Moffat County,4545
1947,2000-01-01,Mohave County,4543
1948,2000-01-01,Moniteau County,4564
1949,2000-01-01,Monmouth County,4571
1950,2000-01-01,Mono County,4544
1951,2000-01-01,Monona County,4552
1952,2000-01-01,Monongalia County,4590
1953,2000-01-01,Monroe County,4575
1954,2000-01-01,Monroe County,4578
1955,2000-01-01,Monroe County,4574
1956,2000-01-01,Monroe County,4589
1957,2000-01-01,Monroe County,4590
1958,2000-01-01,Monroe County,4583
1959,2000-01-01,Monroe County,4550
1960,2000-01-01,Monroe County,4555
1961,2000-01-01,Monroe County,4554
1962,2000-01-01,Monroe County,4542
1963,2000-01-01,Monroe County,4541
1964,2000-01-01,Monroe County,4549
1965,2000-01-01,Monroe County,4562
1966,2000-01-01,Monroe County,4564
1967,2000-01-01,Monroe County,4565
1968,2000-01-01,Monroe County,4552
1969,2000-01-01,Monroe County,4557
1970,2000-01-01,Montague County,4584
1971,2000-01-01,Montcalm County,4562
1972,2000-01-01,Monterey County,4544
1973,2000-01-01,Montezuma County,4545
1974,2000-01-01,Montgomery County,4575
1975,2000-01-01,Montgomery County,4578
1976,2000-01-01,Montgomery County,4567
1977,2000-01-01,Montgomery County,4574
1978,2000-01-01,Montgomery County,4586
1979,2000-01-01,Montgomery County,4583
1980,2000-01-01,Montgomery County,4584
1981,2000-01-01,Montgomery County,4550
1982,2000-01-01,Montgomery County,4555
1983,2000-01-01,Montgomery County,4554
1984,2000-01-01,Montgomery County,4542
1985,2000-01-01,Montgomery County,4541
1986,2000-01-01,Montgomery County,4560
1987,2000-01-01,Montgomery County,4564
1988,2000-01-01,Montgomery County,4565
1989,2000-01-01,Montgomery County,4556
1990,2000-01-01,Montgomery County,4552
1991,2000-01-01,Montgomery County,4557
1992,2000-01-01,Montmorency County,4562
1993,2000-01-01,Montour County,4578
1994,2000-01-01,Montrose County,4545
1995,2000-01-01,Moody County,4582
1996,2000-01-01,Moore County,4567
1997,2000-01-01,Moore County,4583
1998,2000-01-01,Moore County,4584
1999,2000-01-01,Mora County,4572
2000,2000-01-01,Morehouse Parish,4558
2001,2000-01-01,Morgan County,4575
2002,2000-01-01,Morgan County,4585
2003,2000-01-01,Morgan County,4590
2004,2000-01-01,Morgan County,4583
2005,2000-01-01,Morgan County,4550
2006,2000-01-01,Morgan County,4555
2007,2000-01-01,Morgan County,4554
2008,2000-01-01,Morgan County,4541
2009,2000-01-01,Morgan County,4545
2010,2000-01-01,Morgan County,4564
2011,2000-01-01,Morgan County,4557
2012,2000-01-01,Morrill County,4569
2013,2000-01-01,Morris County,4571
2014,2000-01-01,Morris County,4584
2015,2000-01-01,Morris County,4556
2016,2000-01-01,Morrison County,4563
2017,2000-01-01,Morrow County,4575
2018,2000-01-01,Morrow County,4577
2019,2000-01-01,Morton County,4568
2020,2000-01-01,Morton County,4556
2021,2000-01-01,Motley County,4584
2022,2000-01-01,Moultrie County,4554
2023,2000-01-01,Mountrail County,4568
2024,2000-01-01,Mower County,4563
2025,2000-01-01,Muhlenberg County,4557
2026,2000-01-01,Multnomah County,4577
2027,2000-01-01,Murray County,4576
2028,2000-01-01,Murray County,4550
2029,2000-01-01,Murray County,4563
2030,2000-01-01,Muscatine County,4552
2031,2000-01-01,Muscogee County,4550
2032,2000-01-01,Muskegon County,4562
2033,2000-01-01,Muskingum County,4575
2034,2000-01-01,Muskogee County,4576
2035,2000-01-01,Musselshell County,4566
2036,2000-01-01,Nacogdoches County,4584
2037,2000-01-01,Nance County,4569
2038,2000-01-01,Nantucket County,4559
2039,2000-01-01,Napa County,4544
2040,2000-01-01,Nash County,4567
2041,2000-01-01,Nassau County,4574
2042,2000-01-01,Nassau County,4549
2043,2000-01-01,Natchitoches Parish,4558
2044,2000-01-01,Natrona County,4591
2045,2000-01-01,Navajo County,4543
2046,2000-01-01,Navarro County,4584
2047,2000-01-01,Nelson County,4568
2048,2000-01-01,Nelson County,4586
2049,2000-01-01,Nelson County,4557
2050,2000-01-01,Nemaha County,4569
2051,2000-01-01,Nemaha County,4556
2052,2000-01-01,Neosho County,4556
2053,2000-01-01,Neshoba County,4565
2054,2000-01-01,Ness County,4556
2055,2000-01-01,Nevada County,4542
2056,2000-01-01,Nevada County,4544
2057,2000-01-01,New Castle County,4548
2058,2000-01-01,New Hanover County,4567
2059,2000-01-01,New Haven County,4546
2060,2000-01-01,New Kent County,4586
2061,2000-01-01,New London County,4546
2062,2000-01-01,New Madrid County,4564
2063,2000-01-01,New York County,4574
2064,2000-01-01,Newaygo County,4562
2065,2000-01-01,Newberry County,4581
2066,2000-01-01,Newport County,4580
2067,2000-01-01,Newport News city,4586
2068,2000-01-01,Newton County,4584
2069,2000-01-01,Newton County,4550
2070,2000-01-01,Newton County,4555
2071,2000-01-01,Newton County,4542
2072,2000-01-01,Newton County,4564
2073,2000-01-01,Newton County,4565
2074,2000-01-01,Nez Perce County,4553
2075,2000-01-01,Niagara County,4574
2076,2000-01-01,Nicholas County,4590
2077,2000-01-01,Nicholas County,4557
2078,2000-01-01,Nicollet County,4563
2079,2000-01-01,Niobrara County,4591
2080,2000-01-01,Noble County,4575
2081,2000-01-01,Noble County,4576
2082,2000-01-01,Noble County,4555
2083,2000-01-01,Nobles County,4563
2084,2000-01-01,Nodaway County,4564
2085,2000-01-01,Nolan County,4584
2086,2000-01-01,Nome Census Area,4540
2087,2000-01-01,Norfolk County,4559
2088,2000-01-01,Norfolk city,4586
2089,2000-01-01,Norman County,4563
2090,2000-01-01,North Slope Borough,4540
2091,2000-01-01,Northampton County,4578
2092,2000-01-01,Northampton County,4567
2093,2000-01-01,Northampton County,4586
2094,2000-01-01,Northumberland County,4578
2095,2000-01-01,Northumberland County,4586
2096,2000-01-01,Northwest Arctic Borough,4540
2097,2000-01-01,Norton County,4556
2098,2000-01-01,Norton city,4586
2099,2000-01-01,Nottoway County,4586
2100,2000-01-01,Nowata County,4576
2101,2000-01-01,Noxubee County,4565
2102,2000-01-01,Nuckolls County,4569
2103,2000-01-01,Nueces County,4584
2104,2000-01-01,Nye County,4573
2105,2000-01-01,O'Brien County,4552
2106,2000-01-01,Oakland County,4562
2107,2000-01-01,Obion County,4583
2108,2000-01-01,Ocean County,4571
2109,2000-01-01,Oceana County,4562
2110,2000-01-01,Ochiltree County,4584
2111,2000-01-01,Oconee County,4581
2112,2000-01-01,Oconee County,4550
2113,2000-01-01,Oconto County,4589
2114,2000-01-01,Ogemaw County,4562
2115,2000-01-01,Ogle County,4554
2116,2000-01-01,Oglethorpe County,4550
2117,2000-01-01,Ohio County,4590
2118,2000-01-01,Ohio County,4555
2119,2000-01-01,Ohio County,4557
2120,2000-01-01,Okaloosa County,4549
2121,2000-01-01,Okanogan County,4588
2122,2000-01-01,Okeechobee County,4549
2123,2000-01-01,Okfuskee County,4576
2124,2000-01-01,Oklahoma County,4576
2125,2000-01-01,Okmulgee County,4576
2126,2000-01-01,Oktibbeha County,4565
2127,2000-01-01,Oldham County,4584
2128,2000-01-01,Oldham County,4557
2129,2000-01-01,Oliver County,4568
2130,2000-01-01,Olmsted County,4563
2131,2000-01-01,Oneida County,4574
2132,2000-01-01,Oneida County,4589
2133,2000-01-01,Oneida County,4553
2134,2000-01-01,Onondaga County,4574
2135,2000-01-01,Onslow County,4567
2136,2000-01-01,Ontario County,4574
2137,2000-01-01,Ontonagon County,4562
2138,2000-01-01,Orange County,4567
2139,2000-01-01,Orange County,4574
2140,2000-01-01,Orange County,4586
2141,2000-01-01,Orange County,4587
2142,2000-01-01,Orange County,4584
2143,2000-01-01,Orange County,4555
2144,2000-01-01,Orange County,4549
2145,2000-01-01,Orange County,4544
2146,2000-01-01,Orangeburg County,4581
2147,2000-01-01,Oregon County,4564
2148,2000-01-01,Orleans County,4574
2149,2000-01-01,Orleans County,4587
2150,2000-01-01,Orleans Parish,4558
2151,2000-01-01,Osage County,4576
2152,2000-01-01,Osage County,4564
2153,2000-01-01,Osage County,4556
2154,2000-01-01,Osborne County,4556
2155,2000-01-01,Osceola County,4549
2156,2000-01-01,Osceola County,4562
2157,2000-01-01,Osceola County,4552
2158,2000-01-01,Oscoda County,4562
2159,2000-01-01,Oswego County,4574
2160,2000-01-01,Otero County,4572
2161,2000-01-01,Otero County,4545
2162,2000-01-01,Otoe County,4569
2163,2000-01-01,Otsego County,4574
2164,2000-01-01,Otsego County,4562
2165,2000-01-01,Ottawa County,4575
2166,2000-01-01,Ottawa County,4576
2167,2000-01-01,Ottawa County,4562
2168,2000-01-01,Ottawa County,4556
2169,2000-01-01,Otter Tail County,4563
2170,2000-01-01,Ouachita County,4542
2171,2000-01-01,Ouachita Parish,4558
2172,2000-01-01,Ouray County,4545
2173,2000-01-01,Outagamie County,4589
2174,2000-01-01,Overton County,4583
2175,2000-01-01,Owen County,4555
2176,2000-01-01,Owen County,4557
2177,2000-01-01,Owsley County,4557
2178,2000-01-01,Owyhee County,4553
2179,2000-01-01,Oxford County,4561
2180,2000-01-01,Ozark County,4564
2181,2000-01-01,Ozaukee County,4589
2182,2000-01-01,Pacific County,4588
2183,2000-01-01,Page County,4586
2184,2000-01-01,Page County,4552
2185,2000-01-01,Palm Beach County,4549
2186,2000-01-01,Palo Alto County,4552
2187,2000-01-01,Palo Pinto County,4584
2188,2000-01-01,Pamlico County,4567
2189,2000-01-01,Panola County,4584
2190,2000-01-01,Panola County,4565
2191,2000-01-01,Park County,4566
2192,2000-01-01,Park County,4591
2193,2000-01-01,Park County,4545
2194,2000-01-01,Parke County,4555
2195,2000-01-01,Parker County,4584
2196,2000-01-01,Parmer County,4584
2197,2000-01-01,Pasco County,4549
2198,2000-01-01,Pasquotank County,4567
2199,2000-01-01,Passaic County,4571
2200,2000-01-01,Patrick County,4586
2201,2000-01-01,Paulding County,4575
2202,2000-01-01,Paulding County,4550
2203,2000-01-01,Pawnee County,4576
2204,2000-01-01,Pawnee County,4569
2205,2000-01-01,Pawnee County,4556
2206,2000-01-01,Payette County,4553
2207,2000-01-01,Payne County,4576
2208,2000-01-01,Peach County,4550
2209,2000-01-01,Pearl River County,4565
2210,2000-01-01,Pecos County,4584
2211,2000-01-01,Pembina County,4568
2212,2000-01-01,Pemiscot County,4564
2213,2000-01-01,Pend Oreille County,4588
2214,2000-01-01,Pender County,4567
2215,2000-01-01,Pendleton County,4590
2216,2000-01-01,Pendleton County,4557
2217,2000-01-01,Pennington County,4582
2218,2000-01-01,Pennington County,4563
2219,2000-01-01,Penobscot County,4561
2220,2000-01-01,Peoria County,4554
2221,2000-01-01,Pepin County,4589
2222,2000-01-01,Perkins County,4569
2223,2000-01-01,Perkins County,4582
2224,2000-01-01,Perquimans County,4567
2225,2000-01-01,Perry County,4575
2226,2000-01-01,Perry County,4578
2227,2000-01-01,Perry County,4583
2228,2000-01-01,Perry County,4555
2229,2000-01-01,Perry County,4554
2230,2000-01-01,Perry County,4542
2231,2000-01-01,Perry County,4541
2232,2000-01-01,Perry County,4564
2233,2000-01-01,Perry County,4565
2234,2000-01-01,Perry County,4557
2235,2000-01-01,Pershing County,4573
2236,2000-01-01,Person County,4567
2237,2000-01-01,Petersburg Borough,4540
2238,2000-01-01,Petersburg city,4586
2239,2000-01-01,Petroleum County,4566
